recall,rus_mean_precision,rus_std_precision,smote_mean_precision,smote_std_precision
0.8592964824120604,0.736715767275619,0.025164077681127932,0.7578072947266626,0.01287876925824133
0.864321608040201,0.7353973505699781,0.02615280954196228,0.750849018847955,0.009769160747809851
0.8693467336683417,0.7330508144875052,0.02565163713802866,0.7452573794730727,0.013743972972548731
0.8743718592964824,0.7261511783076329,0.019246538344523393,0.7457179874722748,0.013944384117658396
0.8793969849246231,0.7192515421277605,0.016988153845780778,0.7461785954714768,0.014251092944467714
0.8844221105527639,0.7127086983622102,0.016168503879761407,0.7431887970209845,0.012764783088400735
0.8894472361809045,0.7064396720309073,0.01406429714273508,0.737551012225378,0.013221011785868252
0.8944723618090452,0.7001706456996043,0.013367755036685585,0.7319132274297713,0.017409756014310027
0.8994974874371859,0.684201333560007,0.024923292303585965,0.7281953867206579,0.01647004186286942
0.9045226130653267,0.6676931166532822,0.037528522199077576,0.7245842095719052,0.016453356164222364
0.9095477386934674,0.6554780800417108,0.045740972750691195,0.7188325495946506,0.01614258244876778
0.914572864321608,0.6520211312322519,0.04489702890074215,0.7087143046472528,0.01834165361020214
0.9195979899497487,0.6485641824227931,0.04423163233362889,0.6985960596998548,0.02618910870945051
0.9246231155778895,0.6446878483050782,0.04139123288020802,0.6924841196390131,0.028406989357154556
0.9296482412060302,0.6406406535062221,0.03794922524152089,0.6880043778652871,0.028435447821390392
0.9346733668341709,0.636695376954165,0.03528897268061793,0.682444087618939,0.028220594912741852
0.9396984924623115,0.6337547231205566,0.03583005793613329,0.6662326767138897,0.01954661707588438
0.9447236180904522,0.6308140692869479,0.036530666439150435,0.65002126580884,0.01987711630992542
0.949748743718593,0.6251375110200006,0.035362815779512696,0.6347962310556096,0.021370717783827844
0.9547738693467337,0.6164210589382326,0.03430937140056019,0.6206671698044003,0.01608730130548183
0.9597989949748744,0.6077046068564647,0.036540215383658016,0.6065381085531911,0.011280460536495278
0.964824120603015,0.5995562570915057,0.03213669972451601,0.5962626061049,0.00784368940092933
0.9698492462311558,0.5915040477186219,0.026557373577573942,0.5866392443771024,0.009046441843666144
0.9748743718592965,0.5835818964389113,0.02335644372026423,0.5786382488328025,0.012424872659483277
0.9798994974874372,0.5760788212372034,0.027098161961688284,0.5758648776575513,0.012823024303693305
0.9849246231155779,0.5685757460354954,0.03139661951864493,0.5730915064823001,0.014284200250444589
0.9899497487437187,0.5577233035981528,0.028874926056684326,0.5652475106986717,0.010568235321987782
0.9949748743718593,0.5448042303132912,0.024442280718201592,0.5542748316460452,0.008897567911122508
1.0,0.5318851570284292,0.024443011377606964,0.5433021525934183,0.015387281545664152
